transaction_id,customer_id,account_type,transaction_type,amount,currency,transaction_date,merchant,city,status
TXN101958,CUST8352,Savings,Credit,318092.32,INR,2023-08-24,nan,Bangalore,Success
TXN101959,CUST5358,Savings,Debit,392827.95,INR,2024-09-25,Amazon,Delhi,Pending
TXN101960,CUST6297,Credit,Debit,59176.91,USD,2024-01-09,Amazon,nan,Success
TXN101961,CUST5861,Savings,Debit,204958.35,USD,2023-08-21,SBI,Pune,nan
TXN101962,CUST1875,Current,Debit,419902.74,nan,2024-08-16,Walmart,Hyderabad,Success
TXN101963,CUST6955,Savings,Debit,191922.64,INR,2023-03-05,Walmart,Pune,Success
TXN101964,CUST8129,Loan,Credit,285940.42,USD,2023-01-06,Reliance,Pune,nan
TXN101965,CUST4851,Savings,Credit,293888.8,EUR,2023-07-23,Reliance,Mumbai,Success
TXN101966,CUST8805,Savings,Credit,92246.28,USD,2024-05-22,Flipkart,Chennai,nan
TXN101967,CUST7656,Current,Debit,181124.1,USD,2024-08-21,ICICI,Bangalore,Success
TXN101968,CUST2922,Savings,Debit,167262.3,INR,2023-06-06,SBI,Delhi,Success
TXN101969,CUST9820,Credit,Debit,13108.09,USD,2024-01-22,ICICI,Delhi,Success
TXN101970,CUST2128,Credit,Credit,12105.64,INR,2024-08-31,Amazon,Mumbai,Success
TXN101971,CUST5561,Credit,Debit,415850.2,INR,2023-08-08,Amazon,Bangalore,Success
TXN101972,CUST9955,Current,Credit,136542.67,EUR,2023-07-29,Walmart,Delhi,Failed
TXN101973,CUST2019,Loan,Debit,259044.2,nan,2023-04-18,HDFC,Delhi,Failed
TXN101974,CUST6024,Current,Credit,149369.8,INR,2024-05-23,HDFC,Chennai,Success
TXN101975,CUST8574,Savings,Credit,470340.22,USD,2024-12-26,Amazon,Delhi,Success
TXN101976,CUST4927,Savings,Debit,129655.79,INR,2023-05-28,nan,Chennai,Success
TXN101977,CUST3841,Credit,Credit,214834.11,INR,2024-12-20,Reliance,Mumbai,Success
TXN101978,CUST6477,Loan,Debit,436366.4,INR,2023-02-27,Walmart,Hyderabad,Success
TXN101979,CUST9866,Savings,Credit,420968.36,nan,2023-09-01,Flipkart,Delhi,Success
TXN101980,CUST2008,Loan,Credit,93058.85,INR,2023-02-26,nan,Hyderabad,Success
TXN101981,CUST2226,Credit,Debit,,INR,2023-03-12,Walmart,Hyderabad,Success
TXN101982,CUST2635,Current,Credit,229098.86,INR,2024-05-11,Amazon,nan,Success
TXN101983,CUST8261,Credit,Debit,241489.61,INR,2023-09-17,HDFC,Mumbai,Success
TXN101984,CUST9515,Savings,Debit,66748.65,INR,2024-07-07,Walmart,Pune,Failed
TXN101985,CUST8529,Loan,Debit,40309.95,EUR,2023-12-24,ICICI,Bangalore,Success
TXN101986,CUST2685,Credit,Debit,363972.37,INR,2023-02-03,Reliance,Mumbai,Success
TXN101987,CUST4712,Current,Debit,248235.61,INR,2024-04-28,Amazon,Hyderabad,Success
TXN101988,CUST8058,Loan,Credit,218430.98,INR,2023-12-19,ICICI,Mumbai,Pending
TXN101989,CUST9733,Savings,Credit,364756.82,INR,2024-12-05,Flipkart,Pune,Success
TXN101990,CUST3944,Loan,Credit,382758.79,USD,2024-03-04,Walmart,Chennai,Success
TXN101991,CUST2327,Savings,Credit,79462.49,EUR,2023-05-22,ICICI,Delhi,Success
TXN101992,CUST6906,Credit,Credit,305116.47,INR,2024-09-24,Amazon,Hyderabad,Success
TXN101993,CUST9830,Current,Debit,,EUR,2024-03-11,nan,Mumbai,Success
TXN101994,CUST3260,Credit,Debit,375690.03,INR,2023-09-11,ICICI,Chennai,Success
TXN101995,CUST2429,Current,nan,,EUR,2023-11-12,Flipkart,Mumbai,Success
TXN101996,CUST3962,Loan,Debit,478307.74,EUR,2023-10-25,Amazon,Pune,nan
TXN101997,CUST8386,Savings,Debit,34488.32,INR,2024-10-17,Reliance,Mumbai,Success
TXN101998,CUST3468,Savings,Debit,28536.79,USD,2023-06-16,Walmart,Hyderabad,nan
TXN101999,CUST4228,Savings,Debit,141100.72,EUR,2024-09-04,Amazon,Hyderabad,Success
TXN102000,CUST9320,Credit,Credit,130860.22,INR,2023-12-17,HDFC,Chennai,Success
TXN102001,CUST5399,Current,Credit,123496.93,INR,2023-02-11,Flipkart,Mumbai,Success
TXN102002,CUST4966,Current,Debit,453128.23,INR,2024-02-06,Flipkart,Chennai,Success
TXN102003,CUST6281,Loan,Credit,124780.6,INR,2024-01-26,Amazon,Chennai,Success
TXN102004,CUST6017,Loan,Credit,135982.14,USD,2024-01-23,Amazon,Chennai,Success
TXN102005,CUST6155,Savings,Credit,379701.54,INR,2023-04-06,Amazon,Chennai,Success
TXN102006,CUST2250,Current,Debit,224875.42,EUR,2024-04-02,SBI,Delhi,Success
TXN102007,CUST5688,Savings,Debit,388357.51,INR,2023-06-27,Reliance,Delhi,Success
TXN102008,CUST5073,Loan,Debit,32692.43,INR,2023-10-14,Reliance,Bangalore,Pending
TXN102009,CUST4787,Loan,Credit,243790.72,USD,2024-04-23,ICICI,Bangalore,nan
TXN102010,CUST6658,Loan,Debit,16816.46,INR,2024-07-11,Flipkart,Hyderabad,Failed
TXN102011,CUST4772,Credit,Credit,31335.98,INR,2024-03-13,ICICI,Delhi,Success
TXN102012,CUST3212,Current,Debit,453219.66,INR,2024-07-11,Flipkart,Hyderabad,Success
TXN102013,CUST7867,Current,Debit,69631.29,INR,2023-08-13,ICICI,nan,Success
TXN102014,CUST7963,Current,Credit,266215.02,USD,2023-01-05,Amazon,Hyderabad,Failed
TXN102015,CUST6693,Savings,Debit,205553.69,INR,2023-04-20,Amazon,Bangalore,Success
TXN102016,CUST4991,Loan,Debit,173678.19,EUR,2023-08-31,SBI,Mumbai,nan
TXN102017,CUST3187,Current,Credit,449917.67,EUR,2023-05-31,Amazon,nan,Success
TXN102018,CUST4032,Loan,Debit,10921.48,INR,2024-06-02,Flipkart,Delhi,Success
TXN102019,CUST4903,Loan,Debit,331898.21,INR,2023-11-10,Amazon,Chennai,Success
TXN102020,CUST9220,Loan,Debit,481697.58,INR,2023-10-04,HDFC,Bangalore,Success
TXN102021,CUST4670,Current,Credit,280088.49,USD,2023-06-08,Flipkart,Delhi,Success
TXN102022,CUST6727,Savings,Debit,468411.86,USD,2023-06-04,HDFC,Hyderabad,Success
TXN102023,CUST5894,Savings,Credit,26138.42,INR,2024-01-29,Amazon,Mumbai,Success
TXN102024,CUST6518,Credit,Debit,209402.47,INR,2023-03-13,Walmart,Bangalore,Pending
TXN102025,CUST3336,Savings,Debit,,INR,2024-10-10,Walmart,Delhi,Success
TXN102026,CUST4323,Savings,Debit,365413.17,INR,2024-10-12,Reliance,Chennai,Success
TXN102027,CUST8120,Credit,Debit,490648.73,INR,2024-10-23,Flipkart,Pune,Success
TXN102028,CUST8859,Loan,Debit,128272.47,USD,2024-07-15,nan,Pune,Pending
TXN102029,CUST1099,Loan,Credit,327090.76,INR,2023-04-11,Flipkart,Chennai,nan
TXN102030,CUST4656,Savings,Debit,99056.84,INR,2023-06-17,HDFC,Delhi,Failed
TXN102031,CUST7786,Loan,Debit,282669.47,EUR,2024-07-31,Walmart,Bangalore,Failed
TXN102032,CUST1693,Credit,Credit,231971.6,EUR,2024-10-20,Reliance,Hyderabad,Success
TXN102033,CUST5801,Credit,Debit,486002.94,INR,2023-08-30,Flipkart,Delhi,Success
TXN102034,CUST9209,Savings,Debit,304267.55,USD,2023-04-26,Amazon,Mumbai,Success
TXN102035,CUST4709,Credit,Debit,174759.69,INR,2023-09-29,nan,Delhi,nan
TXN102036,CUST3770,Credit,Debit,57056.75,EUR,2024-10-05,Reliance,Mumbai,Success
TXN102037,CUST2030,Current,Debit,75631.9,EUR,2023-11-01,Reliance,Delhi,Success
TXN102038,CUST5475,Current,Debit,112666.21,USD,2023-02-07,HDFC,Mumbai,Success
TXN102039,CUST5209,Loan,Debit,125490.82,INR,2024-10-08,Flipkart,Mumbai,Success
TXN102040,CUST7995,Loan,Debit,425309.52,INR,2024-11-25,ICICI,Pune,Success
TXN102041,CUST2619,Loan,Debit,280615.78,INR,2024-06-09,Flipkart,Mumbai,Pending
TXN102042,CUST3516,Savings,Credit,261700.22,USD,2024-12-16,Reliance,Pune,Success
TXN102043,CUST8995,Current,Credit,57393.29,INR,2023-03-26,Amazon,nan,Failed
TXN102044,CUST2125,Savings,Credit,430071.25,USD,2023-09-01,HDFC,Bangalore,Success
TXN102045,CUST9684,Credit,Debit,361409.92,INR,2023-05-29,Reliance,Bangalore,Success
TXN102046,CUST7906,Loan,Debit,33843.5,USD,2024-09-30,Flipkart,Delhi,Success
TXN102047,CUST6604,Savings,Credit,353920.47,USD,2023-11-15,Flipkart,Mumbai,Success
TXN102048,CUST4036,Loan,Credit,271773.67,INR,2023-10-25,Amazon,Chennai,Pending
TXN102049,CUST3526,Credit,Credit,40871.86,USD,2023-03-12,Amazon,Pune,Success
TXN102050,CUST1166,Savings,Debit,229155.74,INR,2024-08-19,HDFC,Hyderabad,Success
TXN102051,CUST5189,Current,Debit,242353.3,INR,2024-10-11,ICICI,Mumbai,Success
TXN102052,CUST8348,Savings,Credit,82895.61,INR,2023-10-04,Reliance,Chennai,Success
TXN102053,CUST1575,Current,Credit,472849.62,INR,2023-04-23,Amazon,Chennai,Success
TXN102054,CUST8171,Savings,Debit,424989.19,INR,2024-07-28,SBI,Hyderabad,Success
TXN102055,CUST9797,Credit,nan,334514.48,INR,2023-03-30,ICICI,Mumbai,Success
TXN102056,CUST4343,Credit,Debit,231153.16,INR,2023-03-18,Flipkart,Hyderabad,Success
TXN102057,CUST2818,Current,Credit,205888.65,EUR,2023-04-29,HDFC,Chennai,Success
TXN102058,CUST7023,Savings,Debit,325490.22,INR,2023-10-10,Amazon,Pune,Success
TXN102059,CUST8979,Credit,Credit,272720.48,INR,2023-08-17,ICICI,Mumbai,Success
TXN102060,CUST6171,Current,Credit,31145.93,USD,2023-05-16,Reliance,Mumbai,Success
TXN102061,CUST6409,Loan,Debit,256256.2,USD,2024-02-18,Walmart,Pune,nan
TXN102062,CUST5541,Current,Debit,403203.74,INR,2023-05-03,Amazon,Mumbai,nan
TXN102063,CUST7380,Savings,Debit,229625.35,INR,2024-12-11,HDFC,Bangalore,Failed
TXN102064,CUST4860,Credit,Debit,25987.77,INR,2023-01-30,ICICI,Pune,Failed
TXN102065,CUST2514,Credit,Credit,393141.24,USD,2023-01-18,Flipkart,Delhi,Success
TXN102066,CUST2067,Savings,Debit,100689.88,INR,2023-01-23,Amazon,Bangalore,Success
TXN102067,CUST1881,Current,Debit,129317.83,INR,2023-02-07,ICICI,Chennai,Success
TXN102068,CUST7909,Credit,Credit,82361.53,INR,2023-09-05,HDFC,Chennai,Success
TXN102069,CUST6032,Savings,Debit,165114.23,INR,2023-12-27,ICICI,Chennai,Success
TXN102070,CUST7502,Savings,Debit,378378.19,INR,2024-06-25,Reliance,Mumbai,Success
TXN102071,CUST4639,Credit,Credit,259697.74,USD,2023-04-29,Reliance,Hyderabad,nan
TXN102072,CUST5557,Credit,Credit,102448.59,INR,2024-04-04,Flipkart,Hyderabad,Pending
TXN102073,CUST9292,Loan,Debit,438916.26,USD,2023-03-15,Amazon,Mumbai,Success
TXN102074,CUST4532,Current,Debit,439792.13,USD,2024-08-05,Reliance,Hyderabad,Pending
TXN102075,CUST3816,Current,Credit,435290.51,INR,2023-09-30,SBI,Bangalore,Success
TXN102076,CUST7411,Current,Debit,119405.72,INR,2024-04-24,Amazon,Mumbai,Failed
TXN102077,CUST1407,Credit,nan,225625.16,USD,2023-11-21,nan,Hyderabad,Success
TXN102078,CUST8204,Credit,Credit,,EUR,2023-12-28,SBI,Bangalore,Success
TXN102079,CUST3515,Savings,Debit,386008.52,INR,2024-12-25,HDFC,Mumbai,nan
TXN102080,CUST9133,Savings,Credit,13593.44,INR,2023-05-21,SBI,Mumbai,Success
TXN102081,CUST2739,Credit,Debit,32611.64,USD,2023-01-07,HDFC,Hyderabad,Success
TXN102082,CUST5052,Current,Credit,,INR,2024-12-28,Walmart,Pune,nan
TXN102083,CUST1258,Savings,Debit,454611.01,INR,2024-05-15,HDFC,Mumbai,Success
TXN102084,CUST9700,Savings,Debit,269355.51,EUR,2023-03-09,SBI,Bangalore,Success
TXN102085,CUST6786,Loan,Credit,248911.28,USD,2024-09-08,nan,Delhi,Failed
TXN102086,CUST4683,nan,Credit,52745.8,USD,2024-04-11,ICICI,Chennai,Success
TXN102087,CUST5720,Savings,Debit,328393.48,USD,2024-03-05,Amazon,Delhi,Success
TXN102088,CUST4726,Current,Debit,411053.36,INR,2024-06-30,HDFC,Chennai,Success
TXN102089,CUST1678,Savings,Credit,190216.2,INR,2023-01-29,Walmart,Pune,Success
TXN102090,CUST9459,Savings,Debit,387808.17,INR,2023-12-22,Reliance,Chennai,Pending
TXN102091,CUST7126,Current,Debit,482238.68,USD,2024-09-22,Walmart,Delhi,Success
TXN102092,CUST5906,Savings,Debit,101891.19,INR,2023-02-03,Amazon,Hyderabad,Success
TXN102093,CUST8898,Credit,Credit,261669.58,USD,2023-09-17,ICICI,Bangalore,Failed
TXN102094,CUST2200,Current,Debit,143576.11,INR,2023-11-09,nan,Mumbai,Pending
TXN102095,CUST6355,Loan,Debit,396429.28,USD,2024-10-05,Flipkart,Delhi,Success
TXN102096,CUST2116,Credit,Credit,288800.91,USD,2023-12-07,HDFC,Delhi,Success
TXN102097,CUST7344,Savings,Credit,317294.86,USD,2024-12-13,Reliance,Pune,Success
TXN102098,CUST6930,Savings,Debit,398959.1,INR,2024-03-25,SBI,Delhi,Pending
TXN102099,CUST2058,Loan,Credit,197991.28,USD,2024-02-08,ICICI,Bangalore,Failed
TXN102100,CUST8284,Loan,Debit,457545.88,EUR,2024-09-16,ICICI,Chennai,Success
TXN102101,CUST1687,Current,Credit,266519.1,INR,2024-08-31,nan,Mumbai,Success
TXN102102,CUST6577,Savings,Credit,78985.83,nan,2023-01-06,HDFC,Mumbai,Success
TXN102103,CUST6590,Loan,Credit,347952.6,INR,2024-06-24,Reliance,Hyderabad,Success
TXN102104,CUST9152,Savings,Credit,396632.74,EUR,2023-12-02,Amazon,Delhi,Failed
TXN102105,CUST8063,Savings,Debit,158387.67,EUR,2024-11-07,SBI,Hyderabad,Success
TXN102106,CUST9979,Loan,Credit,428591.06,USD,2024-01-28,HDFC,Hyderabad,Success
TXN102107,CUST9395,Loan,Credit,453072.57,INR,2024-07-02,HDFC,Chennai,Success
TXN102108,CUST3491,Credit,Debit,138459.47,INR,2024-04-26,Reliance,Chennai,Failed
TXN102109,CUST5822,Savings,Debit,491760.9,INR,2024-02-27,Walmart,Bangalore,Success
TXN102110,CUST8004,Current,Credit,70364.36,USD,2024-07-28,Reliance,Bangalore,Success
TXN102111,CUST8011,Credit,Credit,101015.81,INR,2023-08-27,Amazon,Mumbai,nan
TXN102112,CUST6700,Credit,Debit,92120.58,INR,2023-09-07,ICICI,nan,Success
TXN102113,CUST5862,Current,Credit,446995.92,USD,2024-11-27,Amazon,Chennai,Success
TXN102114,CUST6350,nan,Debit,327149.73,INR,2023-09-04,Walmart,Delhi,Success
TXN102115,CUST1355,Savings,Credit,76060.62,USD,2024-07-05,Amazon,Pune,Success
TXN102116,CUST4472,Savings,Credit,220167.31,INR,2023-03-05,ICICI,Pune,Success
TXN102117,CUST9432,Savings,nan,307652.86,INR,2023-05-02,Amazon,Hyderabad,Success
TXN102118,CUST8710,Credit,Debit,41741.21,USD,2024-10-04,Walmart,Mumbai,Success
TXN102119,CUST9812,Credit,Credit,441209.36,USD,2023-05-05,Walmart,Mumbai,Pending
TXN102120,CUST1854,Credit,Debit,401803.73,INR,2024-06-20,Flipkart,Hyderabad,Success
TXN102121,CUST7363,Savings,Debit,252608.33,INR,2023-12-28,SBI,Delhi,nan
TXN102122,CUST7704,Loan,Credit,483563.64,nan,2023-02-05,ICICI,Pune,Success
TXN102123,CUST4624,Savings,Credit,208886.31,INR,2023-04-18,ICICI,Hyderabad,Success
TXN102124,CUST6446,Savings,Credit,492055.32,INR,2023-07-05,Flipkart,Bangalore,Success
TXN102125,CUST9573,Credit,Credit,333963.32,INR,2024-04-05,Flipkart,Bangalore,Success
TXN102126,CUST7031,Savings,Credit,317339.29,EUR,2024-09-06,Flipkart,Bangalore,Success
TXN102127,CUST7182,Current,Credit,82985.79,INR,2023-01-19,Walmart,Bangalore,Success
TXN102128,CUST2132,Current,Debit,440965.06,INR,2024-11-29,Reliance,Mumbai,Success
TXN102129,CUST3476,Savings,Credit,213750.57,USD,2023-04-04,Flipkart,nan,Success
TXN102130,CUST4135,Savings,Credit,81125.08,INR,2023-12-21,Reliance,Hyderabad,Success
TXN102131,CUST3079,Current,Credit,6313.63,INR,2023-05-08,Flipkart,Mumbai,Success
TXN102132,CUST1944,Savings,Credit,279882.24,nan,2023-11-11,Flipkart,Mumbai,Success
TXN102133,CUST6840,Current,Credit,263704.54,INR,2024-01-17,Flipkart,Delhi,Success
TXN102134,CUST4962,Credit,nan,359679.62,USD,2024-04-19,ICICI,Chennai,Success
TXN102135,CUST7674,Savings,Credit,445130.12,INR,2024-02-02,Reliance,Pune,Success
TXN102136,CUST1834,Credit,Debit,39712.5,EUR,2023-08-30,HDFC,Mumbai,Success
TXN102137,CUST4750,Credit,Debit,365750.93,INR,2024-09-18,HDFC,Bangalore,Success
TXN102138,CUST5184,Loan,Credit,93714.1,USD,2023-06-01,Amazon,Mumbai,Pending
TXN102139,CUST8178,Loan,Debit,429089.94,INR,2024-02-23,ICICI,Mumbai,Failed
TXN102140,CUST6168,Savings,Credit,409533.57,INR,2024-09-19,Flipkart,Chennai,Pending
TXN102141,CUST5991,Savings,Debit,270401.47,INR,2024-05-25,Reliance,Mumbai,Pending
TXN102142,CUST9146,Credit,Credit,355124.3,INR,2024-04-16,Walmart,Hyderabad,Success
TXN102143,CUST6290,Credit,nan,157181.91,INR,2023-09-19,ICICI,Chennai,Success
TXN102144,CUST5238,Savings,Credit,235589.24,INR,2024-12-02,Flipkart,Delhi,Failed
TXN102145,CUST9398,Current,Credit,410820.23,USD,2024-04-23,nan,Hyderabad,Pending
TXN102146,CUST9165,Credit,nan,,USD,2024-05-18,Walmart,Hyderabad,Failed
TXN102147,CUST4534,Credit,Credit,,INR,2023-09-13,ICICI,Chennai,Success
TXN102148,CUST3052,Credit,nan,247111.28,INR,2023-10-19,HDFC,Delhi,Success
TXN102149,CUST9151,Savings,Credit,414126.34,INR,2023-10-12,ICICI,Hyderabad,Success
TXN102150,CUST1028,Savings,Credit,167610.67,INR,2023-05-21,HDFC,Chennai,Success
TXN102151,CUST9379,Current,Credit,86889.06,USD,2024-10-16,Walmart,Chennai,Success
TXN102152,CUST2860,Savings,Debit,356009.89,INR,2023-10-16,Amazon,Mumbai,Success
TXN102153,CUST8934,Loan,Credit,412990.85,INR,2023-05-24,Reliance,Mumbai,Success
TXN102154,CUST3572,Savings,nan,50327.73,EUR,2023-03-26,Amazon,Mumbai,Success
TXN102155,CUST9051,Savings,Credit,119944.66,INR,2024-11-22,Amazon,Delhi,Success
TXN102156,CUST7128,Savings,Debit,,INR,2023-04-11,HDFC,Bangalore,Success
TXN102157,CUST5014,Credit,Debit,173977.23,USD,2023-08-25,Reliance,Delhi,nan
TXN102158,CUST5252,Current,Debit,225180.99,INR,2024-02-22,Reliance,Hyderabad,Failed
TXN102159,CUST3127,Credit,Credit,374415.68,USD,2023-07-24,Flipkart,Bangalore,Success
TXN102160,CUST3707,Loan,Debit,325577.28,INR,2023-05-07,ICICI,Mumbai,Failed
TXN102161,CUST2813,Current,nan,310468.07,INR,2023-11-03,Flipkart,Hyderabad,Success
TXN102162,CUST8816,Savings,Credit,176193.95,USD,2023-09-17,HDFC,Delhi,Failed
TXN102163,CUST9351,Credit,Debit,420725.36,INR,2023-06-26,SBI,Delhi,Failed
TXN102164,CUST9535,Loan,Credit,235648.87,INR,2024-11-09,ICICI,Bangalore,Success
TXN102165,CUST9396,Savings,Credit,489552.68,INR,2024-12-27,Amazon,Chennai,Success
TXN102166,CUST9496,Savings,Debit,317074.73,USD,2023-07-24,Flipkart,Delhi,Pending
TXN102167,CUST9591,Credit,Credit,63141.11,INR,2023-07-19,ICICI,Bangalore,Success
TXN102168,CUST7249,Current,Debit,338092.02,nan,2024-05-27,ICICI,Mumbai,Success
TXN102169,CUST7485,Current,Credit,162558.76,nan,2023-06-18,Reliance,Mumbai,Success
TXN102170,CUST2805,Loan,Credit,343166.74,INR,2024-03-09,Flipkart,Chennai,Success
TXN102171,CUST6047,Savings,Credit,34829.88,INR,2024-05-23,Flipkart,Mumbai,Success
TXN102172,CUST6540,Credit,Credit,,INR,2024-04-09,ICICI,Delhi,Success
TXN102173,CUST3096,Savings,Credit,427870.07,INR,2023-09-21,Flipkart,Chennai,Success
TXN102174,CUST6337,Savings,Credit,113597.51,USD,2024-08-01,SBI,Delhi,Success
TXN102175,CUST2459,Credit,Credit,418522.19,USD,2023-04-28,Reliance,Pune,Success
TXN102176,CUST7934,Savings,nan,,INR,2023-03-27,Flipkart,Bangalore,Pending
TXN102177,CUST9422,Credit,Credit,321444.53,USD,2023-08-23,Walmart,Hyderabad,Success
TXN102178,CUST4782,Savings,Debit,347078.35,USD,2023-11-18,Flipkart,Pune,nan
TXN102179,CUST4500,Savings,Credit,256332.25,USD,2023-09-15,Walmart,Bangalore,Success
TXN102180,CUST6605,Savings,Credit,152662.29,INR,2023-01-17,Amazon,Hyderabad,Failed
TXN102181,CUST7419,Loan,Credit,106330.06,INR,2024-08-07,ICICI,Pune,Success
TXN102182,CUST9624,Current,Credit,16604.35,USD,2024-11-03,nan,Delhi,Failed
TXN102183,CUST8889,Savings,Credit,151980.16,USD,2024-04-21,HDFC,Pune,Success
TXN102184,CUST6238,Current,Credit,326584.86,USD,2024-11-24,ICICI,Pune,Success
TXN102185,CUST2817,Credit,Debit,469153.03,INR,2023-12-30,Flipkart,Mumbai,Success
TXN102186,CUST8570,Savings,Debit,435603.53,INR,2023-09-06,Amazon,Bangalore,Success
TXN102187,CUST6103,Loan,Credit,383034.73,INR,2024-03-29,HDFC,Mumbai,Success
TXN102188,CUST1617,nan,Credit,394225.79,USD,2024-09-10,ICICI,Pune,Success
TXN102189,CUST9509,Current,Debit,332495.8,USD,2023-04-11,ICICI,Delhi,Success
TXN102190,CUST7285,Current,Credit,130150.83,nan,2024-01-30,Reliance,Bangalore,Success
TXN102191,CUST1456,Loan,Credit,453598.44,EUR,2024-11-04,HDFC,Pune,Success
TXN102192,CUST1500,Current,Debit,335369.45,INR,2023-11-29,Walmart,Chennai,Success
TXN102193,CUST9074,Loan,Credit,280224.71,nan,2023-02-18,ICICI,Pune,Failed
TXN102194,CUST3315,Savings,Debit,55503.62,INR,2024-01-01,HDFC,Bangalore,Success
TXN102195,CUST4874,Current,Debit,223533.3,INR,2024-05-20,Flipkart,nan,Success
TXN102196,CUST7630,nan,Credit,230184.53,INR,2024-11-12,Flipkart,nan,Success
TXN102197,CUST5973,Savings,Debit,432283.16,INR,2024-08-26,Amazon,Mumbai,Success
TXN102198,CUST5774,Savings,Debit,273328.64,USD,2023-09-26,Reliance,Bangalore,Success
TXN102199,CUST2003,Credit,Credit,190206.47,INR,2023-08-18,Flipkart,Pune,Success
TXN102200,CUST7848,Loan,Credit,488400.4,USD,2023-08-16,Amazon,Pune,Success
TXN102201,CUST5196,Savings,Credit,55369.19,USD,2024-12-08,Amazon,Delhi,Success
TXN102202,CUST7715,Loan,Debit,211279.99,USD,2023-05-22,Flipkart,Pune,Success
TXN102203,CUST2066,Credit,nan,21021.92,INR,2024-11-26,ICICI,Delhi,nan
TXN102204,CUST5716,nan,Debit,,INR,2023-08-03,SBI,Pune,Failed
TXN102205,CUST7608,Credit,Debit,,USD,2024-08-03,nan,Mumbai,Success
TXN102206,CUST4234,Credit,Debit,140025.86,INR,2023-02-15,Amazon,Pune,Success
TXN102207,CUST7494,Loan,Credit,429172.25,USD,2023-01-15,HDFC,Mumbai,Success
TXN102208,CUST5498,Savings,Credit,146116.19,USD,2023-12-09,Flipkart,Delhi,Success
TXN102209,CUST6267,Loan,nan,455385.97,INR,2023-05-16,nan,Chennai,Success
TXN102210,CUST7171,Savings,Debit,376983.41,INR,2024-09-25,nan,Delhi,nan
TXN102211,CUST9095,Savings,Credit,402455.34,INR,2024-11-26,SBI,Bangalore,Success
TXN102212,CUST4669,Credit,Debit,9013.1,EUR,2023-09-24,Amazon,Mumbai,Pending
TXN102213,CUST5715,Savings,Credit,481405.55,INR,2024-12-11,Amazon,Chennai,Success
TXN102214,CUST7069,Credit,Credit,363338.23,USD,2024-11-15,HDFC,Chennai,Success
TXN102215,CUST2961,Credit,Debit,152382.5,INR,2024-09-13,Flipkart,Delhi,Success
TXN102216,CUST1875,Savings,Debit,414699.04,INR,2024-09-08,SBI,Delhi,Success
TXN102217,CUST9734,Savings,Credit,140767.78,INR,2024-02-15,HDFC,Hyderabad,Failed
TXN102218,CUST4516,Current,Debit,436378.19,INR,2023-06-24,Flipkart,Mumbai,Success
TXN102219,CUST4865,Loan,Debit,56299.07,INR,2024-05-15,ICICI,Bangalore,Success
TXN102220,CUST5499,Loan,Debit,351845.95,USD,2023-11-18,Reliance,Delhi,Success
TXN102221,CUST8233,Savings,Credit,270353.83,INR,2024-01-03,ICICI,Bangalore,Success
TXN102222,CUST6947,nan,Debit,48276.27,EUR,2024-07-26,Amazon,Pune,Success
TXN102223,CUST1574,Savings,Credit,120954.5,USD,2024-02-13,Reliance,nan,Success
TXN102224,CUST2458,Savings,Credit,6211.89,USD,2024-10-31,ICICI,Delhi,Success
TXN102225,CUST8395,Savings,Debit,234389.3,INR,2024-02-12,Walmart,Mumbai,Success
TXN102226,CUST4172,Current,Debit,150639.62,INR,2024-09-18,Flipkart,Delhi,Success
TXN102227,CUST3470,Credit,nan,299182.76,INR,2023-11-04,HDFC,Pune,Success
TXN102228,CUST4427,Current,Credit,148625.93,EUR,2023-03-04,HDFC,Pune,Success
TXN102229,CUST8798,Loan,Debit,149966.56,INR,2023-03-02,Flipkart,Delhi,Success
TXN102230,CUST8736,Credit,Debit,371599.17,INR,2024-05-21,Amazon,Delhi,Success
TXN102231,CUST5206,Savings,Debit,24080.94,USD,2023-09-13,Amazon,Hyderabad,Success
TXN102232,CUST3200,Current,Credit,451448.47,INR,2023-03-18,Flipkart,Delhi,Pending
TXN102233,CUST3964,Savings,Credit,426133.41,USD,2023-03-31,Amazon,Pune,Success
TXN102234,CUST7905,Current,Credit,333905.66,INR,2023-12-31,SBI,Pune,Success
TXN102235,CUST4313,Current,Credit,296614.85,INR,2023-09-29,Flipkart,Delhi,Success
TXN102236,CUST3927,Savings,Debit,446152.33,USD,2024-10-10,ICICI,nan,Success
TXN102237,CUST9873,Savings,Debit,92673.24,EUR,2023-10-02,Walmart,Hyderabad,Success
TXN102238,CUST9470,Loan,Credit,39493.79,EUR,2023-02-09,Reliance,Hyderabad,Success
TXN102239,CUST5458,Current,Credit,119762.69,INR,2023-06-23,Reliance,nan,Success
